"plan_id","plan_name","ppd_id"
"5455","Maricopa County Regional School District #509 - ASRS Plan",NULL
"5457","Maricopa Unified School District #20 - ASRS Plan",NULL
"5458","Maricopa, City of - ASRS Plan",NULL
"5462","Mayer Unified School District #43 - ASRS Plan",NULL
"5463","McNary Elementary School District #23 - ASRS Plan",NULL
"5464","McNeal Elementary School District #55 - ASRS Plan",NULL
"5465","Mesa Unified School District #4 - ASRS Plan",NULL
"5468","Metropolitan Domestic Water Improvement District - ASRS Plan",NULL
"5470","Miami Unified School District #40 - ASRS Plan",NULL
"5473","Mingus Union High School District #4 - ASRS Plan",NULL
"5474","Mobile Elementary School District #86 - ASRS Plan",NULL
"5481","Mohave Valley Elementary School District #16 - ASRS Plan",NULL
"5482","Mohave Valley Fire Department - ASRS Plan",NULL
"5484","Montezuma Rimrock Fire District - ASRS Plan",NULL
"5485","Morenci Unified School District #18 - ASRS Plan",NULL
"5486","Morristown Elementary School District #75 - ASRS Plan",NULL
"5491","Mt Lemmon Domestic Water Improvement District - ASRS Plan",NULL
"5492","Murphy Elementary School District #21 - ASRS Plan",NULL
"5493","Naco Elementary School District No. 23 - ASRS Plan",NULL
"5494","Nadaburg Unified School District No. 81 - ASRS Plan",NULL
"5500","New Magma Irrigation & Drainage District - ASRS Plan",NULL
"5504","Nogales Unified School District #1 - ASRS Plan",NULL
"5510","Northern Arizona Consolidated Fire District - ASRS Plan",NULL
"5518","Northwest Fire District - ASRS Plan",NULL
"5520","Oracle School District #2 - ASRS Plan",NULL
"5522","Osborn School District #8 - ASRS Plan",NULL
"5523","Owens-Whitney Elementary School District #6 - ASRS Plan",NULL
"5525","Page Unified School District #8 - ASRS Plan",NULL
"5529","Paloma Elementary School District #94 - ASRS Plan",NULL
"5530","Palominas Elementary School District #49 - ASRS Plan",NULL
"5532","Paradise Valley Unified School District #69 - ASRS Plan",NULL
"5537","Parker Unified School District #27 - ASRS Plan",NULL
"5539","Patagonia Elementary School District #6 - ASRS Plan",NULL
"5541","Patagonia Union High School District #20 - ASRS Plan",NULL
"5544","Payson Unified School District #10 - ASRS Plan",NULL
"5546","Peach Springs Unified School District #8 - ASRS Plan",NULL
"5548","Pearce Elementary School District #22 - ASRS Plan",NULL
"5549","Pendergast Elementary School District #92 - ASRS Plan",NULL
"5550","Peoria Unified School District #11 - ASRS Plan",NULL
"5552","Phoenix Elementary School District #1 - ASRS Plan",NULL
"5554","Phoenix Union High School District - ASRS Plan",NULL
"5556","Picacho Elementary School District No. 33 - ASRS Plan",NULL
"5557","Picture Rocks Fire & Medical District - ASRS Plan",NULL
"5569","Pima Unified School District #6 - ASRS Plan",NULL
"5577","Pine Strawberry School District #12 - ASRS Plan",NULL
"5578","Pine-Strawberry Fire District - ASRS Plan",NULL
"5579","Pinetop Fire Department - ASRS Plan",NULL
"5580","Pinetop Water Community Facilities District - ASRS Plan",NULL
"5583","Pinewood Fire Department - ASRS Plan",NULL
"5587","Pomerene School District #64 - ASRS Plan",NULL
"5588","Ponderosa Park Domestic Water Improvement District - ASRS Plan",NULL
"5589","Prescott Unified School District #1 - ASRS Plan",NULL
"5596","Quartzsite Elementary School District #4 - ASRS Plan",NULL
"5597","Queen Creek Unified School District #95 - ASRS Plan",NULL
"5599","Queen Valley Domestic Water Improvement District - ASRS Plan",NULL
"5601","Ray Unified School District No. 3 - ASRS Plan",NULL
"5602","Red Mesa Unified School District #27 - ASRS Plan",NULL
"5606","Rio Rico Medical & Fire District - ASRS Plan",NULL
"5607","Riverside Elementary School District #2 - ASRS Plan",NULL
"5608","Roosevelt Elementary School District #66 - ASRS Plan",NULL
"5609","Roosevelt Irrigation District - ASRS Plan",NULL
"5613","Sacaton Elementary School District #18 - ASRS Plan",NULL
"5614","Saddle Mountain Unified School District #90 - ASRS Plan",NULL
"5615","Safford Unified School District #1 - ASRS Plan",NULL
"5619","Salome Consolidated Elementary School District #30 - ASRS Plan",NULL
"5621","San Carlos Irrigation and Drainage District - ASRS Plan",NULL
"5622","San Carlos Unified School District #20 - ASRS Plan",NULL
"5623","San Fernando Elementary School District #35 - ASRS Plan",NULL
"5625","San Simon Unified School District #18 - ASRS Plan",NULL
"5626","Sanders Unified School District #18 - ASRS Plan",NULL
"5628","Santa Cruz Valley Unified School District No. 35 - ASRS Plan",NULL
"5629","Santa Cruz Valley Union High School District #840 - ASRS Plan",NULL
"5631","Scottsdale Unified School District #48 - ASRS Plan",NULL
"5632","Scottsdale, City of - ASRS Plan",NULL
"5634","Sedona Fire District - ASRS Plan",NULL
"5637","Sedona-Oak Creek Unified School District #9 - ASRS Plan",NULL
"5639","Seligman Unified School District #40 - ASRS Plan",NULL
"5641","Show low Unified School District #10 - ASRS Plan",NULL
"5644","Sierra Vista Unified School District #68 - ASRS Plan",NULL
"5649","Snowflake Unified School District #5 - ASRS Plan",NULL
"5652","Somerton School District No. 11 - ASRS Plan",NULL
"5654","Sonoita Elementary School District #25 - ASRS Plan",NULL
"5655","Sonoita-Elgin Fire Dist - ASRS Plan",NULL
"5663","St. David Unified School District #21 - ASRS Plan",NULL
"5664","St. Johns Unified School District - ASRS Plan",NULL
"5666","Stanfield Elementary School District #24 - ASRS Plan",NULL
"5667","Star Valley, Town of - ASRS Plan",NULL
"5671","Summit Fire & Medical District - ASRS Plan",NULL
"5672","Sun City Fire District - ASRS Plan",NULL
"5673","Sun City West Fire District - ASRS Plan",NULL
"5674","Sun Lakes Fire District - ASRS Plan",NULL
"5676","Sunnyside Unified School District - ASRS Plan",NULL
"5677","Sunsites-Pearce Fire District - ASRS Plan",NULL
"5678","Superior Unified School District #15 - ASRS Plan",NULL
"5680","Superstition Fire & Medical District - ASRS Plan",NULL
"5684","Tanque Verde Unified School District #13 - ASRS Plan",NULL
"5685","Taylor, Town of - ASRS Plan",NULL
"5687","Tempe Elementary School District #3 - ASRS Plan",NULL
"5688","Tempe Union School District No. 213 - ASRS Plan",NULL
"5690","Thatcher Unified School District #4 - ASRS Plan",NULL
"5692","Three Points Fire District - ASRS Plan",NULL
"5693","Timber Mesa Fire and Medical District - ASRS Plan",NULL
"5694","Tolleson Elementary School District #17 - ASRS Plan",NULL
"5695","Tolleson Union High School District #214 - ASRS Plan",NULL
"5697","Toltec School District #22 - ASRS Plan",NULL
"5698","Tombstone Unified School District/Tombstone USD #1 - ASRS Plan",NULL
"5700","Tonopah Valley Fire District - ASRS Plan",NULL
"5701","Tonto Basin School District #33 - ASRS Plan",NULL
"5705","Tuba City Unified School District #15 - ASRS Plan",NULL
"5709","Tucson Unified School District #1 - ASRS Plan",NULL
"5710","Tusayan Fire District - ASRS Plan",NULL
"5711","Tusayan, Town of - ASRS Plan",NULL
"5712","Union Elementary School District No. 62 - ASRS Plan",NULL
"5714","Vail School District #20 - ASRS Plan",NULL
"5715","Valentine ESD #22 - ASRS Plan",NULL
"5722","Verde Valley Fire District - ASRS Plan",NULL
"5723","Vernon Elementary School District #9 - ASRS Plan",NULL
"5725","Walnut Grove Elementary School District #7 - ASRS Plan",NULL
"5726","Washington Elementary School District #6 - ASRS Plan",NULL
"5728","Wellton, Town of - ASRS Plan",NULL
"5729","Wenden Elementary School District #19 - ASRS Plan",NULL
"5735","Whetstone Fire District - ASRS Plan",NULL
"5736","White Mountain Summer Homes Water Improvement District - ASRS Plan",NULL
"5737","Whiteriver Unified School District #20 - ASRS Plan",NULL
"5738","Wickenburg Unified School District #9 - ASRS Plan",NULL
"5740","Willcox Unified School District #13 - ASRS Plan",NULL
"5742","Williams Unified School District #2 - ASRS Plan",NULL
"5744","Williamson Valley School District #2 - ASRS Plan",NULL
"5746","Wilson School District No. 7 - ASRS Plan",NULL
"5747","Window Rock Unified School District #8 - ASRS Plan",NULL
"5748","Winslow Unified School District #1 - ASRS Plan",NULL
"5750","Wittmann Fire District - ASRS Plan",NULL
"5751","Yarnell Elementary School District #52 - ASRS Plan",NULL
"5756","Young Elementary School District #5 - ASRS Plan",NULL
"5759","Yucca Elementary School District #13 - ASRS Plan",NULL
"5764","Yuma Elementary School District One - ASRS Plan",NULL
"5765","Yuma Mesa Irrigation & Drainage District - ASRS Plan",NULL
"5767","Yuma Union High School District #70 - ASRS Plan",NULL
"5769","Bisbee Fire Department  - PSPRS Plan",NULL
"5770","Casa Grande Fire Department  - PSPRS Plan",NULL
"5771","Casa Grande Police Department  - PSPRS Plan",NULL
"5772","Chandler Fire Department  - PSPRS Plan",NULL
"5773","Chandler Police Department  - PSPRS Plan",NULL
"5774","Clifton Fire Department  - PSPRS Plan",NULL
"5776","Douglas Fire Department  - PSPRS Plan",NULL
"5777","Douglas Police Department  - PSPRS Plan",NULL
"5778","Flagstaff Fire Department  - PSPRS Plan",NULL
"5779","Flagstaff Police Department  - PSPRS Plan",NULL
"5780","Glendale Fire Department  - PSPRS Plan",NULL
"5781","Glendale Police Department  - PSPRS Plan",NULL
"5782","Globe Fire Department  - PSPRS Plan",NULL
"5783","Kingman Fire Department  - PSPRS Plan",NULL
"5784","Maricopa County Sheriff's Office  - PSPRS Plan",NULL
"5785","Mesa Fire Department  - PSPRS Plan",NULL
"5786","Mesa Police Department  - PSPRS Plan",NULL
"5787","Nogales Fire Department  - PSPRS Plan",NULL
"5788","Phoenix Fire Department  - PSPRS Plan",NULL
"5789","Phoenix Police Department  - PSPRS Plan",NULL
"5790","Prescott Fire Department  - PSPRS Plan",NULL
"5791","Prescott Police Department  - PSPRS Plan",NULL
"5792","Scottsdale Police Department  - PSPRS Plan",NULL
"5793","Sierra Vista Fire Department  - PSPRS Plan",NULL
"5794","Tempe Fire Department  - PSPRS Plan",NULL
"5795","Tempe Police Department  - PSPRS Plan",NULL
"5798","Winslow Fire Department  - PSPRS Plan",NULL
"5799","Yuma Fire Department  - PSPRS Plan",NULL
"5800","Yuma Police Department  - PSPRS Plan",NULL
"5801","Yuma County Sheriff's Department  - PSPRS Plan",NULL
"5803","Sierra Vista Police Department  - PSPRS Plan",NULL
"5804","Benson Police Department  - PSPRS Plan",NULL
"5805","Bisbee Police Department  - PSPRS Plan",NULL
"5806","Pima County Sheriff's Department  - PSPRS Plan",NULL
"5807","Kingman Police Department  - PSPRS Plan",NULL
"5809","Lake Havasu City Fire Department  - PSPRS Plan",NULL
"5810","Mohave County Sheriff's Department - PSPRS Plan",NULL
"5811","Bullhead City Fire Department  - PSPRS Plan",NULL
"5813","Cochise County Sheriff's Dept  - PSPRS Plan",NULL
"5814","Safford Police Department  - PSPRS Plan",NULL
"5816","Winslow Police Department  - PSPRS Plan",NULL
"5817","Payson Fire Department  - PSPRS Plan",NULL
"5818","Payson Police Department  - PSPRS Plan",NULL
"5823","South Tucson Fire Department  - PSPRS Plan",NULL
"5824","Avondale Fire Department  - PSPRS Plan",NULL
"5825","Parker Police Department  - PSPRS Plan",NULL
"5826","Coconino County Sheriff's Dept  - PSPRS Plan",NULL
"5829","Snowflake Police Department  - PSPRS Plan",NULL
"5830","Cottonwood Police Department  - PSPRS Plan",NULL
"5831","Lake Havasu City Police Department - PSPRS Plan",NULL
"5832","South Tucson Police Department  - PSPRS Plan",NULL
"5833","Apache Junction Police Department  - PSPRS Plan",NULL
"5834","Navajo County Sheriff's Department - PSPRS Plan",NULL
"5836","Peoria Fire Department  - PSPRS Plan",NULL
"5837","Peoria Police Department  - PSPRS Plan",NULL
"5838","Paradise Valley Police Department  - PSPRS Plan",NULL
"5839","Willcox Police Department  - PSPRS Plan",NULL
"5840","Show Low Police Department  - PSPRS Plan",NULL
"5841","Eloy Police Department  - PSPRS Plan",NULL
"5842","Nogales Police Department  - PSPRS Plan",NULL
"5843","Gilbert Police Department  - PSPRS Plan",NULL
"5844","Clifton Police Department  - PSPRS Plan",NULL
"5845","Coolidge Police Department  - PSPRS Plan",NULL
"5846","Holbrook Police Department  - PSPRS Plan",NULL
"5847","Santa Cruz County Sheriff's Department - PSPRS Plan",NULL
"5848","Prescott Valley Police Department  - PSPRS Plan",NULL
"5849","Eagar Police Department  - PSPRS Plan",NULL
"5850","Tolleson Police Department  - PSPRS Plan",NULL
"5851","Florence Police Department  - PSPRS Plan",NULL
"5852","Springerville Police Department  - PSPRS Plan",NULL
"5853","El Mirage Police Department  - PSPRS Plan",NULL
"5854","Superior Police Department  - PSPRS Plan",NULL
"5855","San Luis Police Department  - PSPRS Plan",NULL
"5856","Page Police Department  - PSPRS Plan",NULL
"5857","Page Fire Department  - PSPRS Plan",NULL
"5858","Yavapai County Sheriff's Department - PSPRS Plan",NULL
"5859","Pima Police Department  - PSPRS Plan",NULL
"5860","Apache County Sheriff's Dept  - PSPRS Plan",NULL
"5861","Cottonwood Fire Department  - PSPRS Plan",NULL
"5862","La Paz County Sheriff's Department - PSPRS Plan",NULL
"5863","Pinal County Sheriff's Department  - PSPRS Plan",NULL
"5864","Clarkdale Police Department  - PSPRS Plan",NULL
"5865","Buckeye Police Department  - PSPRS Plan",NULL
"5866","Marana Police Department  - PSPRS Plan",NULL
"5867","Tolleson Fire Department  - PSPRS Plan",NULL
"5868","Chino Valley Police Department  - PSPRS Plan",NULL
"5869","Surprise Police Department  - PSPRS Plan",NULL
"5871","Gila County Sheriff's Department  - PSPRS Plan",NULL
"5872","Pinetop-Lakeside Police Department - PSPRS Plan",NULL
"5873","Bullhead City Police Department  - PSPRS Plan",NULL
"5874","Williams Police Department  - PSPRS Plan",NULL
"5875","Miami Police Department  - PSPRS Plan",NULL
"5876","Thatcher Police Department  - PSPRS Plan",NULL
"5877","Youngtown Police Department  - PSPRS Plan",NULL
"5879","Surprise Fire Department  - PSPRS Plan",NULL
"5881","Oro Valley Police Department - PSPRS Plan",NULL
"5882","Greenlee County Sheriff's Department - PSPRS Plan",NULL
"5885","Wickenburg Police Department  - PSPRS Plan",NULL
"5886","El Mirage Fire Department  - PSPRS Plan",NULL
"5888","Sedona Police Department  - PSPRS Plan",NULL
"5889","Mammoth Police Department  - PSPRS Plan",NULL
"5890","Globe Police Department  - PSPRS Plan",NULL
"5891","Tombstone Marshal's Department  - PSPRS Plan",NULL
"5894","Goodyear Fire Department  - PSPRS Plan",NULL
"5895","Goodyear Police Department  - PSPRS Plan",NULL
"5897","Avondale Police Department  - PSPRS Plan",NULL
"5898","Graham County Sheriff's Department - PSPRS Plan",NULL
"5901","Quartzsite Police Department  - PSPRS Plan",NULL
"5906","Gilbert Fire Department  - PSPRS Plan",NULL
"5909","St. Johns Police Department  - PSPRS Plan",NULL
"5912","Kearny Police Department  - PSPRS Plan",NULL
"5916","San Luis Fire Department  - PSPRS Plan",NULL
"5918","Maricopa Cnty Atty Investigators  - PSPRS Plan",NULL
"5920","Guadalupe Fire Department  - PSPRS Plan",NULL
"5922","Somerton Police Department  - PSPRS Plan",NULL
"5924","Somerton Fire Department  - PSPRS Plan",NULL
"5927","Sahuarita Police Department  - PSPRS Plan",NULL
"5928","Florence Fire Department  - PSPRS Plan",NULL
"5930","Hayden Police Department  - PSPRS Plan",NULL
"5938","Buckeye Fire Department  - PSPRS Plan",NULL
"5950","Maricopa County Park Rangers  - PSPRS Plan",NULL
"5957","Jerome Police Department  - PSPRS Plan",NULL
"5964","Wickenburg Fire Department  - PSPRS Plan",NULL
"5968","Scottsdale Fire Department  - PSPRS Plan",NULL
